id_branch,id_ingredient,quantity
65471-299861,19,166
65471-299861,20,74
65471-299861,21,100
65471-299861,22,156
65471-299861,23,291
65471-299861,24,277
65471-299861,25,79
65471-299861,26,195
24234-234344,1,154
24234-234344,2,49
24234-234344,3,178
24234-234344,4,76
24234-234344,5,15
24234-234344,6,52
24234-234344,7,272
24234-234344,8,37
24234-234344,9,150
24234-234344,10,15
24234-234344,11,262
24234-234344,12,147
24234-234344,13,47
24234-234344,14,139
24234-234344,15,190
24234-234344,16,169
24234-234344,17,108
24234-234344,18,143
24234-234344,19,148
24234-234344,20,82
24234-234344,21,189
24234-234344,22,268
24234-234344,23,107
24234-234344,24,46
24234-234344,25,100
24234-234344,26,181
24147-236047,1,107
24147-236047,2,101
24147-236047,3,203
24147-236047,4,232
24147-236047,5,277
24147-236047,6,187
24147-236047,7,242
24147-236047,8,212
24147-236047,9,102
24147-236047,10,290
24147-236047,11,182
24147-236047,12,294
24147-236047,13,79
24147-236047,14,116
24147-236047,15,241
24147-236047,16,171
24147-236047,17,34
24147-236047,18,169
24147-236047,19,283
24147-236047,20,228
24147-236047,21,102
24147-236047,22,81
24147-236047,23,252
24147-236047,24,195
24147-236047,25,21
24147-236047,26,94
27424-247528,1,235
27424-247528,2,111
27424-247528,3,228
27424-247528,4,292
27424-247528,5,251
27424-247528,6,246
27424-247528,7,297
27424-247528,8,101
27424-247528,9,223
27424-247528,10,189
27424-247528,11,294
27424-247528,12,227
27424-247528,13,141
27424-247528,14,99
27424-247528,15,111
27424-247528,16,37
27424-247528,17,22
27424-247528,18,197
27424-247528,19,131
27424-247528,20,144
27424-247528,21,143
27424-247528,22,59
27424-247528,23,172
27424-247528,24,284
27424-247528,25,45
27424-247528,26,243
33753-97640,1,42
33753-97640,2,123
33753-97640,3,278
33753-97640,4,222
33753-97640,5,299
33753-97640,6,19
33753-97640,7,236
33753-97640,8,78
33753-97640,9,225
33753-97640,10,19
33753-97640,11,54
33753-97640,12,95
33753-97640,13,41
33753-97640,14,204
33753-97640,15,239
33753-97640,16,254
33753-97640,17,203
33753-97640,18,134
33753-97640,19,172
33753-97640,20,211
33753-97640,21,40
33753-97640,22,200
33753-97640,23,290
33753-97640,24,206
33753-97640,25,95
33753-97640,26,48
9198-152606,1,197
9198-152606,2,23
9198-152606,3,98
9198-152606,4,61
9198-152606,5,44
9198-152606,6,100
9198-152606,7,128
9198-152606,8,248
9198-152606,9,237
9198-152606,10,81
9198-152606,11,275
9198-152606,12,118
9198-152606,13,141
9198-152606,14,91
9198-152606,15,117
9198-152606,16,186
9198-152606,17,272
9198-152606,18,235
9198-152606,19,109
9198-152606,20,152
9198-152606,21,91
9198-152606,22,176
9198-152606,23,282
9198-152606,24,44
9198-152606,25,230
9198-152606,26,192
23755-233148,1,61
23755-233148,2,294
23755-233148,3,235
23755-233148,4,233
23755-233148,5,293
23755-233148,6,178
23755-233148,7,214
23755-233148,8,155
23755-233148,9,126
23755-233148,10,262
23755-233148,11,270
23755-233148,12,74
23755-233148,13,270
23755-233148,14,56
23755-233148,15,188
23755-233148,16,240
23755-233148,17,194
23755-233148,18,198
23755-233148,19,191
23755-233148,20,172
23755-233148,21,281
23755-233148,22,81
23755-233148,23,108
23755-233148,24,144
23755-233148,25,148
23755-233148,26,235
33762-100218,1,55
33762-100218,2,154
33762-100218,3,274
33762-100218,4,185
33762-100218,5,180
33762-100218,6,263
33762-100218,7,80
33762-100218,8,36
33762-100218,9,235
33762-100218,10,242
33762-100218,11,117
33762-100218,12,115
33762-100218,13,229
33762-100218,14,81
33762-100218,15,288
33762-100218,16,17
33762-100218,17,118
33762-100218,18,69
33762-100218,19,298
33762-100218,20,185
33762-100218,21,139
33762-100218,22,231
33762-100218,23,117
33762-100218,24,191
33762-100218,25,63
33762-100218,26,161
49440-268886,1,293
49440-268886,2,158
49440-268886,3,74
49440-268886,4,48
49440-268886,5,259
49440-268886,6,234
49440-268886,7,48
49440-268886,8,39
49440-268886,9,98
49440-268886,10,228
49440-268886,11,284
49440-268886,12,37
49440-268886,13,227
49440-268886,14,282
49440-268886,15,117
49440-268886,16,109
49440-268886,17,137
49440-268886,18,139
49440-268886,19,160
49440-268886,20,117
49440-268886,21,251
49440-268886,22,80
49440-268886,23,171
49440-268886,24,291
49440-268886,25,177
49440-268886,26,84
33710-13646,1,35
33710-13646,2,55
33710-13646,3,278
33710-13646,4,251
33710-13646,5,59
33710-13646,6,28
33710-13646,7,138
33710-13646,8,111
33710-13646,9,72
33710-13646,10,200
33710-13646,11,207
33710-13646,12,216
33710-13646,13,251
33710-13646,14,62
33710-13646,15,291
33710-13646,16,179
33710-13646,17,193
33710-13646,18,100
33710-13646,19,261
33710-13646,20,50
33710-13646,21,208
33710-13646,22,42
33710-13646,23,223
33710-13646,24,208
33710-13646,25,229
33710-13646,26,138
26228-243927,1,207
26228-243927,2,44
26228-243927,3,158
26228-243927,4,198
26228-243927,5,154
26228-243927,6,208
26228-243927,7,206
26228-243927,8,110
26228-243927,9,94
26228-243927,10,162
26228-243927,11,28
26228-243927,12,35
26228-243927,13,99
26228-243927,14,24
26228-243927,15,18
26228-243927,16,59
26228-243927,17,104
26228-243927,18,89
26228-243927,19,146
26228-243927,20,27
26228-243927,21,138
26228-243927,22,57
26228-243927,23,35
26228-243927,24,34
26228-243927,25,146
26228-243927,26,258
27571-239306,1,85
27571-239306,2,188
27571-239306,3,187
27571-239306,4,85
27571-239306,5,211
27571-239306,6,237
27571-239306,7,145
27571-239306,8,117
27571-239306,9,17
27571-239306,10,89
27571-239306,11,181
27571-239306,12,192
27571-239306,13,251
27571-239306,14,50
27571-239306,15,102
27571-239306,16,17
27571-239306,17,53
27571-239306,18,210
27571-239306,19,90
27571-239306,20,282
27571-239306,21,143
27571-239306,22,275
27571-239306,23,133
27571-239306,24,26
27571-239306,25,218
27571-239306,26,137
26019-243024,1,73
26019-243024,2,189
26019-243024,3,219
26019-243024,4,203
26019-243024,5,146
26019-243024,6,222
26019-243024,7,45
26019-243024,8,205
26019-243024,9,300
26019-243024,10,46
26019-243024,11,174
26019-243024,12,210
26019-243024,13,62
26019-243024,14,221
26019-243024,15,95
26019-243024,16,230
26019-243024,17,28
26019-243024,18,149
26019-243024,19,39
26019-243024,20,243
26019-243024,21,188
26019-243024,22,148
26019-243024,23,81
26019-243024,24,270
26019-243024,25,209
26019-243024,26,113
31071-103785,1,273
31071-103785,2,141
31071-103785,3,289
31071-103785,4,53
31071-103785,5,26
31071-103785,6,68
31071-103785,7,29
31071-103785,8,212
31071-103785,9,288
31071-103785,10,121
31071-103785,11,193
31071-103785,12,224
31071-103785,13,170
31071-103785,14,183
31071-103785,15,80
31071-103785,16,268
31071-103785,17,58
31071-103785,18,20
31071-103785,19,75
31071-103785,20,86
31071-103785,21,251
31071-103785,22,120
31071-103785,23,106
31071-103785,24,132
31071-103785,25,246
31071-103785,26,89
51671-278945,1,269
51671-278945,2,293
51671-278945,3,24
51671-278945,4,73
51671-278945,5,101
51671-278945,6,133
51671-278945,7,195
51671-278945,8,241
51671-278945,9,107
51671-278945,10,24
51671-278945,11,55
51671-278945,12,109
51671-278945,13,103
51671-278945,14,161
51671-278945,15,241
51671-278945,16,219
51671-278945,17,219
51671-278945,18,37
51671-278945,19,71
51671-278945,20,252
51671-278945,21,70
51671-278945,22,254
51671-278945,23,17
51671-278945,24,130
51671-278945,25,240
51671-278945,26,71
57188-291257,1,29
57188-291257,2,203
57188-291257,3,225
57188-291257,4,90
57188-291257,5,176
57188-291257,6,49
57188-291257,7,230
57188-291257,8,101
57188-291257,9,215
57188-291257,10,235
57188-291257,11,36
57188-291257,12,282
57188-291257,13,102
57188-291257,14,158
57188-291257,15,288
57188-291257,16,119
57188-291257,17,232
57188-291257,18,206
57188-291257,19,57
57188-291257,20,58
57188-291257,21,24
57188-291257,22,262
57188-291257,23,174
57188-291257,24,56
57188-291257,25,269
57188-291257,26,217
51674-278924,1,94
51674-278924,2,192
51674-278924,3,104
51674-278924,4,38
51674-278924,5,104
51674-278924,6,108
51674-278924,7,262
51674-278924,8,175
51674-278924,9,20
51674-278924,10,245
51674-278924,11,289
51674-278924,12,51
51674-278924,13,62
51674-278924,14,43
51674-278924,15,102
51674-278924,16,244
51674-278924,17,110
51674-278924,18,123
51674-278924,19,32
51674-278924,20,200
51674-278924,21,221
51674-278924,22,66
51674-278924,23,92
51674-278924,24,159
51674-278924,25,215
51674-278924,26,148
56493-290439,1,27
56493-290439,2,140
56493-290439,3,22
56493-290439,4,103
56493-290439,5,203
56493-290439,6,113
56493-290439,7,92
56493-290439,8,35
56493-290439,9,141
56493-290439,10,21
56493-290439,11,100
56493-290439,12,144
56493-290439,13,161
56493-290439,14,55
56493-290439,15,251
56493-290439,16,43
56493-290439,17,117
56493-290439,18,228
56493-290439,19,250
56493-290439,20,184
56493-290439,21,202
56493-290439,22,190
56493-290439,23,194
56493-290439,24,217
56493-290439,25,216
56493-290439,26,261
54131-286391,1,279
54131-286391,2,77
54131-286391,3,72
54131-286391,4,177
54131-286391,5,146
54131-286391,6,279
54131-286391,7,16
54131-286391,8,119
54131-286391,9,298
54131-286391,10,296
54131-286391,11,74
54131-286391,12,126
54131-286391,13,299
54131-286391,14,198
54131-286391,15,274
54131-286391,16,209
54131-286391,17,186
54131-286391,18,221
54131-286391,19,216
54131-286391,20,225
54131-286391,21,115
54131-286391,22,149
54131-286391,23,241
54131-286391,24,287
54131-286391,25,57
54131-286391,26,45
53383-285565,1,114
53383-285565,2,174
53383-285565,3,149
53383-285565,4,53
53383-285565,5,28
53383-285565,6,241
53383-285565,7,35
53383-285565,8,178
53383-285565,9,189
53383-285565,10,19
53383-285565,11,285
53383-285565,12,279
53383-285565,13,209
53383-285565,14,109
53383-285565,15,262
53383-285565,16,147
53383-285565,17,151
53383-285565,18,289
53383-285565,19,295
53383-285565,20,96
53383-285565,21,132
53383-285565,22,170
53383-285565,23,38
53383-285565,24,297
53383-285565,25,81
53383-285565,26,55
16866-169626,1,126
16866-169626,2,134
16866-169626,3,203
16866-169626,4,189
16866-169626,5,70
16866-169626,6,194
16866-169626,7,137
16866-169626,8,236
16866-169626,9,70
16866-169626,10,239
16866-169626,11,115
16866-169626,12,269
16866-169626,13,217
16866-169626,14,93
16866-169626,15,176
16866-169626,16,111
16866-169626,17,292
16866-169626,18,92
16866-169626,19,48
16866-169626,20,162
16866-169626,21,222
16866-169626,22,52
16866-169626,23,297
16866-169626,24,150
16866-169626,25,259
16866-169626,26,181
63997-298702,1,202
63997-298702,2,254
63997-298702,3,133
63997-298702,4,272
63997-298702,5,212
63997-298702,6,217
63997-298702,7,210
63997-298702,8,172
63997-298702,9,239
63997-298702,10,265
63997-298702,11,239
63997-298702,12,181
63997-298702,13,52
63997-298702,14,246
63997-298702,15,173
63997-298702,16,293
63997-298702,17,99
63997-298702,18,95
63997-298702,19,100
63997-298702,20,147
63997-298702,21,156
63997-298702,22,239
63997-298702,23,257
63997-298702,24,122
63997-298702,25,118
63997-298702,26,284
59295-293528,1,168
59295-293528,2,46
59295-293528,3,280
59295-293528,4,163
59295-293528,5,270
59295-293528,6,29
59295-293528,7,285
59295-293528,8,104
59295-293528,9,221
59295-293528,10,249
59295-293528,11,67
59295-293528,12,57
59295-293528,13,167
59295-293528,14,119
59295-293528,15,52
59295-293528,16,251
59295-293528,17,247
59295-293528,18,245
59295-293528,19,179
59295-293528,20,179
59295-293528,21,50
59295-293528,22,298
59295-293528,23,45
59295-293528,24,150
59295-293528,25,267
59295-293528,26,166
52817-283108,1,196
52817-283108,2,56
52817-283108,3,40
52817-283108,4,63
52817-283108,5,294
52817-283108,6,100
52817-283108,7,46
52817-283108,8,204
52817-283108,9,110
52817-283108,10,43
52817-283108,11,207
52817-283108,12,200
52817-283108,13,141
52817-283108,14,204
52817-283108,15,257
52817-283108,16,95
52817-283108,17,185
52817-283108,18,218
52817-283108,19,130
52817-283108,20,148
52817-283108,21,54
52817-283108,22,189
52817-283108,23,225
52817-283108,24,22
52817-283108,25,41
52817-283108,26,289
48239-254286,1,187
48239-254286,2,209
48239-254286,3,296
48239-254286,4,225
48239-254286,5,255
48239-254286,6,229
48239-254286,7,161
48239-254286,8,133
48239-254286,9,68
48239-254286,10,119
48239-254286,11,17
48239-254286,12,266
48239-254286,13,125
48239-254286,14,27
48239-254286,15,89
48239-254286,16,180
48239-254286,17,74
48239-254286,18,229
48239-254286,19,168
48239-254286,20,213
48239-254286,21,128
48239-254286,22,218
48239-254286,23,269
48239-254286,24,126
48239-254286,25,243
48239-254286,26,275
15495-157924,1,23
15495-157924,2,193
15495-157924,3,119
15495-157924,4,104
15495-157924,5,223
15495-157924,6,110
15495-157924,7,251
15495-157924,8,145
15495-157924,9,57
15495-157924,10,166
15495-157924,11,169
15495-157924,12,228
15495-157924,13,260
15495-157924,14,52
15495-157924,15,40
15495-157924,16,126
15495-157924,17,159
15495-157924,18,300
15495-157924,19,67
15495-157924,20,74
15495-157924,21,193
15495-157924,22,23
15495-157924,23,264
15495-157924,24,163
15495-157924,25,184
15495-157924,26,158
54072-286315,1,51
54072-286315,2,18
54072-286315,3,167
54072-286315,4,160
54072-286315,5,271
54072-286315,6,91
54072-286315,7,41
54072-286315,8,130
54072-286315,9,275
54072-286315,10,260
54072-286315,11,123
54072-286315,12,137
54072-286315,13,251
54072-286315,14,239
54072-286315,15,149
54072-286315,16,173
54072-286315,17,48
54072-286315,18,38
54072-286315,19,222
54072-286315,20,196
54072-286315,21,42
54072-286315,22,178
54072-286315,23,114
54072-286315,24,283
54072-286315,25,130
54072-286315,26,125
26231-243905,1,279
26231-243905,2,117
26231-243905,3,146
26231-243905,4,98
26231-243905,5,246
26231-243905,6,275
26231-243905,7,42
26231-243905,8,254
26231-243905,9,144
26231-243905,10,197
26231-243905,11,289
26231-243905,12,40
26231-243905,13,202
26231-243905,14,122
26231-243905,15,237
26231-243905,16,104
26231-243905,17,69
26231-243905,18,190
26231-243905,19,238
26231-243905,20,255
26231-243905,21,83
26231-243905,22,291
26231-243905,23,92
26231-243905,24,86
26231-243905,25,201
26231-243905,26,86
63198-297844,1,290
63198-297844,2,149
63198-297844,3,269
63198-297844,4,36
63198-297844,5,217
63198-297844,6,256
63198-297844,7,210
63198-297844,8,109
63198-297844,9,117
63198-297844,10,99
63198-297844,11,129
63198-297844,12,256
63198-297844,13,229
63198-297844,14,60
63198-297844,15,153
63198-297844,16,62
63198-297844,17,85
63198-297844,18,276
63198-297844,19,208
63198-297844,20,27
63198-297844,21,189
63198-297844,22,33
63198-297844,23,177
63198-297844,24,47
63198-297844,25,54
63198-297844,26,296
66147-300652,1,256
66147-300652,2,178
66147-300652,3,191
66147-300652,4,142
66147-300652,5,285
66147-300652,6,280
66147-300652,7,117
66147-300652,8,175
66147-300652,9,143
66147-300652,10,213
66147-300652,11,129
66147-300652,12,87
66147-300652,13,289
66147-300652,14,97
66147-300652,15,51
66147-300652,16,215
66147-300652,17,124
66147-300652,18,288
66147-300652,19,255
66147-300652,20,144
66147-300652,21,83
66147-300652,22,40
66147-300652,23,256
66147-300652,24,40
66147-300652,25,146
66147-300652,26,114
66161-300650,1,37
66161-300650,2,150
66161-300650,3,272
66161-300650,4,208
66161-300650,5,141
66161-300650,6,183
66161-300650,7,34
66161-300650,8,162
66161-300650,9,228
66161-300650,10,271
66161-300650,11,213
66161-300650,12,201
66161-300650,13,212
66161-300650,14,51
66161-300650,15,93
66161-300650,16,74
66161-300650,17,286
66161-300650,18,18
66161-300650,19,199
66161-300650,20,21
66161-300650,21,244
66161-300650,22,30
66161-300650,23,84
66161-300650,24,122
66161-300650,25,167
66161-300650,26,225
25906-242707,1,230
25906-242707,2,107
25906-242707,3,26
25906-242707,4,218
25906-242707,5,227
25906-242707,6,70
25906-242707,7,232
25906-242707,8,126
25906-242707,9,278
25906-242707,10,289
25906-242707,11,81
25906-242707,12,297
25906-242707,13,73
25906-242707,14,228
25906-242707,15,60
25906-242707,16,230
25906-242707,17,47
25906-242707,18,16
25906-242707,19,108
25906-242707,20,179
25906-242707,21,84
25906-242707,22,247
25906-242707,23,122
25906-242707,24,133
25906-242707,25,257
25906-242707,26,98
1959-143984,1,38
1959-143984,2,257
1959-143984,3,29
1959-143984,4,63
1959-143984,5,296
1959-143984,6,283
1959-143984,7,133
1959-143984,8,94
1959-143984,9,265
1959-143984,10,157
1959-143984,11,182
1959-143984,12,184
1959-143984,13,69
1959-143984,14,61
1959-143984,15,36
1959-143984,16,170
1959-143984,17,107
1959-143984,18,77
1959-143984,19,136
1959-143984,20,291
1959-143984,21,74
1959-143984,22,183
1959-143984,23,190
1959-143984,24,17
1959-143984,25,42
1959-143984,26,43
18294-188424,1,272
18294-188424,2,264
18294-188424,3,283
18294-188424,4,219
18294-188424,5,64
18294-188424,6,244
18294-188424,7,258
18294-188424,8,183
18294-188424,9,191
18294-188424,10,149
18294-188424,11,224
18294-188424,12,235
18294-188424,13,48
18294-188424,14,117
18294-188424,15,87
18294-188424,16,18
18294-188424,17,137
18294-188424,18,205
18294-188424,19,252
18294-188424,20,288
18294-188424,21,104
18294-188424,22,156
18294-188424,23,18
18294-188424,24,296
18294-188424,25,19
18294-188424,26,192
29041-252084,1,41
29041-252084,2,219
29041-252084,3,207
29041-252084,4,252
29041-252084,5,269
29041-252084,6,253
29041-252084,7,246
29041-252084,8,51
29041-252084,9,154
29041-252084,10,92
29041-252084,11,177
29041-252084,12,29
29041-252084,13,193
29041-252084,14,235
29041-252084,15,241
29041-252084,16,90
29041-252084,17,30
29041-252084,18,60
29041-252084,19,76
29041-252084,20,185
29041-252084,21,208
29041-252084,22,211
29041-252084,23,183
29041-252084,24,200
29041-252084,25,186
29041-252084,26,127
1488-142949,1,211
1488-142949,2,179
1488-142949,3,272
1488-142949,4,30
1488-142949,5,272
1488-142949,6,216
1488-142949,7,36
1488-142949,8,129
1488-142949,9,52
1488-142949,10,94
1488-142949,11,20
1488-142949,12,255
1488-142949,13,206
1488-142949,14,29
1488-142949,15,255
1488-142949,16,186
1488-142949,17,111
1488-142949,18,293
1488-142949,19,17
1488-142949,20,195
1488-142949,21,182
1488-142949,22,61
1488-142949,23,61
1488-142949,24,123
1488-142949,25,134
1488-142949,26,273
33741-253264,1,128
33741-253264,2,240
33741-253264,3,135
33741-253264,4,288
33741-253264,5,296
33741-253264,6,174
33741-253264,7,275
33741-253264,8,241
33741-253264,9,263
33741-253264,10,277
33741-253264,11,225
33741-253264,12,263
33741-253264,13,142
33741-253264,14,125
33741-253264,15,287
33741-253264,16,123
33741-253264,17,274
33741-253264,18,127
33741-253264,19,157
33741-253264,20,95
33741-253264,21,28
33741-253264,22,267
